building_id,floor_id,apartment_id,area_sim,iou,haus,score
187,770,e0666799b37ab6e788e7635c251dc0ba,0.4911934278398299,0.48315011329047763,1.7936713114025193,0.389737416452123
187,770,9f389a9a816da73b25362ce2c79b13ec,0.7145298503346114,0.6713890957046434,1.10488660731243,0.6311692420997256
187,770,3c60551d2b47169758c1e472532e50f5,0.782802190985663,0.5736624907676439,1.55154540089415,0.5695836742460265
187,770,20e5676a34f0955098153d1094ede460,0.6252331860038787,0.5433164168449482,1.5078602554018568,0.4992886739835126
187,770,FLOOR_AVERAGE,0.6534396637909957,0.5678795291519283,1.4894908937527391,0.522444751695347
208,817,d4d62e3156285e943d3027021af9d06e,0.41946776770940863,0.40296117478784443,3.1917378913876546,0.3570090461300271
208,817,01c21026c773a910a20826c629786a1b,0.5906873040440954,0.5485741741072704,1.8828864536070777,0.5542595694827018
208,817,4d7fe9b97ebd4752a73a607a31e2263a,0.5504697458469665,0.3746662924752348,3.5773903517689005,0.3773139335819239
208,817,55cc36f7f7c4e41fcb06b94580883254,0.6911258059553466,0.31541493158179595,3.7121317943633163,0.402616295014857
208,817,FLOOR_AVERAGE,0.5629376558889543,0.4104041432380364,3.091036622781737,0.42279971105237746
210,831,9c2ead9aeabe5c0565487b3068df8290,0.5621591251965936,0.5432319556423462,1.5229347896773966,0.5101248545331666
210,831,491fd23743ab1c74037244c0e8b30860,0.47201608111385307,0.47201608111385324,1.8886098991372957,0.4138789042996593
210,831,b43f27f69954813db3322f0acc8b0feb,0.5534698233811612,0.5391062711866609,1.616474867617688,0.49688935713468896
210,831,5dba83c0940556b8ffb38fad3ea14552,0.5481141320575615,0.5331382163763531,1.603563859546085,0.493479184852061
210,831,bca5e9409a18e4e95a600bb8feefc75b,0.5575584574493189,0.5402502064841175,1.5215723704036426,0.5072100033774649
210,831,b23bb623e85f331b5edfd789ecd96588,0.5800457180527606,0.47386975036046725,2.306925078115072,0.42156618736529117
210,831,FLOOR_AVERAGE,0.5455605562085415,0.5169354135272995,1.7433468107495298,0.4738580819270553
247,972,db8ec6766fa8fd6e43bb364f0f99fb95,0.8557131981285419,0.6420141240422006,1.2903626507617512,0.5990909288682971
247,972,3c81adb77c418be4ff352490300cbda4,0.768019284332443,0.6457333536031085,1.0165106153393004,0.607946802540015
247,972,616ad3ee3db3297a5c27b024ec3435dd,0.8282459132917522,0.7458768299563843,0.7181952370826943,0.7183322924213832
247,972,FLOOR_AVERAGE,0.8173261319175791,0.6778747692005643,1.0083561677279154,0.6417900079432317
250,976,50c03a55284f2eec1bf91612e1948a50,0.8326186408851965,0.5214399264535109,1.3770466772535421,0.5416234269354829
250,976,65814a7b819cd678130d0007882c64bd,0.96994375904239,0.7118827924949123,1.0380686707329383,0.7219632301001245
250,976,FLOOR_AVERAGE,0.9012811999637933,0.6166613594742116,1.2075576739932403,0.6317933285178037
251,982,e91335d2c9081b29bc80d3a52ac89a0c,0.33164822918548587,0.331648229185486,3.3669590382496892,0.26531858334838876
251,982,88150823d0f7f2481155001ad64c0451,0.3322650260880149,0.33226502608801495,3.3662869247291853,0.2658519449391558
251,982,6d30a4e76a14b1049ab90bac2f66764d,0.5209503111146928,0.49256788684939645,2.1368262664937943,0.47847812785241245
251,982,FLOOR_AVERAGE,0.3949545221293979,0.3854937140409658,2.9566907431575564,0.3365495520466523
252,986,5e2c14318a02e51b8218ab5c7ba2916a,0.5209503111146929,0.38345515932541957,3.5358147218208344,0.361762188176045
252,986,1a8372d176bf90d2d1e2b64aef1f6780,0.3322650260880152,0.3322650260880152,3.366286924729182,0.27540119962717413
252,986,ae77679316aa74130096d652f51559e4,0.33164822918548587,0.331648229185486,3.3669590382496892,0.27486974464250713
252,986,FLOOR_AVERAGE,0.394954522129398,0.34912280486630687,3.423020228266568,0.30401104414857544
259,47941,8cc9b58d0f2dabb4f9ba65d549ae6f6d,0.6843462248204841,0.5330065657774111,1.5885636734790736,0.5222454066282991
259,47941,e1a993133bdfef4c9683cdb6a2760514,0.7039651052521246,0.5190164400210243,1.9290893214310347,0.4891926181092596
259,47941,e4c39dd95ac603228be0df0a169ecb4e,0.7686886804827072,0.5011638221193727,1.8315133581217498,0.5180572732346879
259,47941,234ffa71592df853f5e33d878850f1a5,0.7672352086975271,0.4856754404881586,1.9227612321356242,0.5018203297924496
259,47941,FLOOR_AVERAGE,0.7310588048132107,0.5097155671014917,1.8179818962918706,0.5078289069411741
281,1101,c8ae85e16cf573b381ca892ce511e61e,0.28773160547632104,0.28773160547632093,3.652310437929676,0.30511389828802893
281,1101,5825be3a4d1fd7818768f933502ad992,0.17591755143109733,0.17591755143109739,5.5799811827624115,0.14965061799076276
281,1101,792bb8b32c118cc4e6923bb629e29136,0.32972350267256445,0.3297235026725645,3.0417012250029813,0.3596173967051576
281,1101,5392d974660a43f44b45dde861130336,0.19602890745985913,0.19602890745985924,5.84036133606626,0.15682312596788733
281,1101,FLOOR_AVERAGE,0.2473503917599605,0.24735039175996051,4.528588545440332,0.24280125973795913
282,1109,c212c498600bbcd5cd5de7eff032c1c3,0.6549670069417326,0.6290886149483436,1.6042369675081092,0.571264678759572
282,1109,2c055f8ed370d303e7ff944b52bdd7f6,0.8648291450801796,0.6389056335152643,1.3807833576760586,0.6789652779061612
282,1109,ea698bf73341eff3a0393876d75c5fbb,0.5413513518389534,0.5055345078997616,2.219634411262048,0.42178733249529043
282,1109,b4b020e685e05940a08b65be4496e751,0.6594584856294754,0.6328146808662405,1.6434925808146361,0.5710682126576084
282,1109,abe47bce7672ae557cd6f6a1817f2347,0.5420239508275901,0.5032067050277443,2.2538133624337906,0.4180922623421338
282,1109,a8a462094539f87da6e3df981df0e9b7,0.8859257300508566,0.629464382994712,1.4574339480963692,0.6768255538484761
282,1109,FLOOR_AVERAGE,0.6914259450614647,0.5898357542086777,1.7598991046318353,0.5563338863348737
298,1183,26d0fd4f6fef4323a50d50b877ce4877,0.21074772332984548,0.21074772332984532,6.020027253328277,0.16859817866387633
298,1183,FLOOR_AVERAGE,0.21074772332984548,0.21074772332984532,6.020027253328277,0.16859817866387633
303,14017,79f0c2209426e892d0d90846cbfbe7e0,0.7406585829709542,0.5261682657744763,1.739804801395908,0.5338645322420009
303,14017,1b97b38e720589e72ef65c530f8b90a9,0.928363905080758,0.3093159426512877,2.012891737501572,0.49507193909281827
303,14017,FLOOR_AVERAGE,0.8345112440258561,0.417742104212882,1.87634826944874,0.5144682356674096
304,1200,aa9f0571ab80bebeb5fe630a5e69f2b9,0.9094516443720766,0.46580931378401136,1.1665875148371858,0.5501043832624353
304,1200,FLOOR_AVERAGE,0.9094516443720766,0.46580931378401136,1.1665875148371858,0.5501043832624353
308,1243,e068c88431749176a11e19e9c9838c49,0.9836960244460313,0.43486861421832806,1.3291165086886048,0.6275038087085235
308,1243,d7a9dacba2e75dd8fa1bbb7c3ec7fa65,0.9036140415025443,0.3904694346654537,1.707459065822066,0.5378815284730085
308,1243,59d30666b4ed0614f84d5176d4c84b07,0.7513265691911004,0.70126019328562,0.9268706792415431,0.6834588779876121
308,1243,836ec4532b35a4b36f9d943bdfa2df05,0.7528686863946095,0.6618976769487078,1.8997956926613067,0.5659065453373269
